frame;label;landmark_0_x;landmark_0_y;landmark_0_z;landmark_1_x;landmark_1_y;landmark_1_z;landmark_2_x;landmark_2_y;landmark_2_z;landmark_3_x;landmark_3_y;landmark_3_z;landmark_4_x;landmark_4_y;landmark_4_z;landmark_5_x;landmark_5_y;landmark_5_z;landmark_6_x;landmark_6_y;landmark_6_z;landmark_7_x;landmark_7_y;landmark_7_z;landmark_8_x;landmark_8_y;landmark_8_z;landmark_9_x;landmark_9_y;landmark_9_z;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_15_x;landmark_15_y;landmark_15_z;landmark_16_x;landmark_16_y;landmark_16_z;landmark_17_x;landmark_17_y;landmark_17_z;landmark_18_x;landmark_18_y;landmark_18_z;landmark_19_x;landmark_19_y;landmark_19_z;landmark_20_x;landmark_20_y;landmark_20_z;landmark_21_x;landmark_21_y;landmark_21_z;landmark_22_x;landmark_22_y;landmark_22_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;landmark_27_x;landmark_27_y;landmark_27_z;landmark_28_x;landmark_28_y;landmark_28_z;landmark_29_x;landmark_29_y;landmark_29_z;landmark_30_x;landmark_30_y;landmark_30_z;landmark_31_x;landmark_31_y;landmark_31_z;landmark_32_x;landmark_32_y;landmark_32_z
6;sentarse;0.508990943;0.280264467;-0.169246227;0.513346255;0.270433336;-0.158014566;0.515982032;0.270388186;-0.158024624;0.518071115;0.270502955;-0.158067599;0.504724562;0.27091223;-0.157441035;0.502340019;0.271303803;-0.157491252;0.50194639;0.271879792;-0.15751721;0.521861672;0.276021719;-0.09074302;0.498235136;0.278378546;-0.088363916;0.51394707;0.293620288;-0.143487111;0.504086614;0.294238389;-0.142975673;0.540085673;0.344745964;-0.046706256;0.478268713;0.347905755;-0.043494951;0.546711683;0.433237553;-0.045299713;0.472026825;0.438548923;-0.025928698;0.551917255;0.511588633;-0.071591377;0.462329477;0.513505638;-0.067277074;0.553706169;0.532770991;-0.082850434;0.457873374;0.536628842;-0.078844421;0.550681233;0.534502208;-0.103406973;0.460441083;0.538793862;-0.111902617;0.549051702;0.526623845;-0.079655878;0.462898642;0.531773448;-0.080420025;0.528651655;0.486426294;-0.003061785;0.492321879;0.485790968;0.003117599;0.529839694;0.559515357;-0.220057532;0.48633337;0.551193714;-0.203536257;0.52520138;0.681538582;-0.117505513;0.485287875;0.676767945;-0.11447446;0.522162437;0.689967334;-0.111881681;0.487871826;0.689850986;-0.109417319;0.524319947;0.729741395;-0.208147779;0.479567826;0.723732114;-0.209357738
7;sentarse;0.509175718;0.280231476;-0.155605957;0.513621867;0.270592153;-0.144605771;0.516168892;0.270681351;-0.144611359;0.518220961;0.270897418;-0.144648209;0.504965901;0.270590365;-0.14396356;0.502228439;0.270839185;-0.144015849;0.501542807;0.271198928;-0.144035771;0.522009373;0.277853251;-0.080696605;0.498194784;0.279055089;-0.078289792;0.514012039;0.294273198;-0.131392002;0.503947854;0.294116288;-0.130855739;0.540535748;0.34668228;-0.040560443;0.479012847;0.34778896;-0.038362507;0.546642005;0.434369057;-0.03264508;0.472637594;0.437038183;-0.018881155;0.552323341;0.51240927;-0.068222694;0.463048935;0.514025688;-0.056650128;0.554118335;0.535027027;-0.080804698;0.458156019;0.536217391;-0.068767056;0.551082969;0.536570847;-0.09889029;0.460314274;0.538072348;-0.09558975;0.549124062;0.52878648;-0.077857658;0.463061959;0.531927586;-0.066803902;0.528336108;0.488299787;-0.00241971;0.492278159;0.487307906;0.002481466;0.528147936;0.559290886;-0.233458012;0.486633867;0.550037146;-0.207318872;0.525719464;0.681452274;-0.135763168;0.485634625;0.673208714;-0.119695999;0.522492647;0.691594303;-0.129654497;0.488240451;0.686095774;-0.11429695;0.524741113;0.728608787;-0.225510046;0.480596155;0.723423302;-0.211864009
8;sentarse;0.509660542;0.280704409;-0.160591036;0.513887823;0.271242887;-0.150322154;0.516361833;0.271257788;-0.150322512;0.518418074;0.27135542;-0.150355339;0.505387723;0.271297395;-0.149625137;0.502376676;0.271587312;-0.14967759;0.50118047;0.272200853;-0.149693221;0.522158921;0.277860433;-0.08905647;0.498049349;0.279548794;-0.086150534;0.5143677;0.294146687;-0.137448013;0.504235089;0.294093639;-0.136764854;0.541190684;0.347207338;-0.047942605;0.479668707;0.347736537;-0.044889305;0.5469473;0.434450448;-0.033088885;0.473245114;0.435953587;-0.021700172;0.552577436;0.512645364;-0.06914667;0.463551372;0.514497161;-0.057085525;0.55470717;0.53580153;-0.081467971;0.458802074;0.53580302;-0.068437666;0.551363289;0.536985934;-0.098113857;0.460361034;0.53745991;-0.0913589;0.549290836;0.529471397;-0.077565908;0.463074803;0.531819344;-0.065910399;0.528145194;0.488276273;-0.002344574;0.492087513;0.486733228;0.002382443;0.527901888;0.558041155;-0.221860647;0.48658663;0.550196052;-0.194450408;0.526189446;0.680496633;-0.123330854;0.48562777;0.674903035;-0.1097399;0.523074925;0.690504789;-0.117041916;0.48829037;0.687947035;-0.104547843;0.524823308;0.729695618;-0.207631677;0.480738908;0.724994242;-0.197468594
9;sentarse;0.509784639;0.280140102;-0.171262771;0.514001906;0.270726323;-0.160500914;0.516456127;0.270804882;-0.16050297;0.5186041;0.270947337;-0.160539925;0.505516768;0.270708323;-0.159680694;0.502437294;0.271088392;-0.159732431;0.500944078;0.271764845;-0.159746915;0.522293508;0.277641565;-0.096940532;0.497924894;0.279129207;-0.093525603;0.514494717;0.293675631;-0.147385061;0.504304945;0.293743551;-0.146550372;0.541246414;0.34767428;-0.056548845;0.480016649;0.347947538;-0.049897064;0.54669708;0.434938967;-0.041732423;0.473523259;0.435634643;-0.024364969;0.552359819;0.512990236;-0.079606548;0.464082807;0.514899313;-0.059191141;0.554418147;0.536771178;-0.092598639;0.459651291;0.535932243;-0.070758842;0.551327288;0.537711382;-0.108698584;0.460939109;0.537622273;-0.093446329;0.549287796;0.530298233;-0.087102436;0.463598698;0.532450557;-0.067404322;0.527616918;0.487387359;-0.001873201;0.491877675;0.485390335;0.001916906;0.527419925;0.557880998;-0.22741051;0.486179739;0.550798774;-0.197577968;0.526070833;0.683158875;-0.123720154;0.48569864;0.676563978;-0.106596574;0.522634029;0.694252193;-0.116995238;0.488334537;0.690382302;-0.101028517;0.524789274;0.730422437;-0.210481226;0.4800089;0.724873245;-0.195622146
10;sentarse;0.50984323;0.279110581;-0.176351115;0.514187217;0.26962474;-0.165528774;0.516597629;0.269667685;-0.165528193;0.518833399;0.269850105;-0.165558249;0.505637586;0.269808322;-0.16482453;0.502529442;0.270265669;-0.164876223;0.500793099;0.270941883;-0.164888233;0.522461474;0.276981741;-0.101766177;0.497849077;0.278178453;-0.098839171;0.514605939;0.292685807;-0.152358353;0.504302084;0.292687267;-0.151650146;0.541209877;0.347454697;-0.059735183;0.480169773;0.347610205;-0.054918751;0.546477437;0.434712499;-0.04460888;0.473574638;0.435369581;-0.030693322;0.551683128;0.512969136;-0.084344715;0.464491189;0.515169203;-0.064660914;0.554252744;0.536899149;-0.097863264;0.459871113;0.535730243;-0.077060431;0.551020741;0.537730634;-0.113635533;0.46107471;0.537329435;-0.099098466;0.54871434;0.530452549;-0.091691524;0.463924289;0.532309175;-0.074119277;0.527509153;0.486398697;-0.001781351;0.491805375;0.484121144;0.001839534;0.530910134;0.557415068;-0.219887659;0.486452937;0.550689578;-0.196445227;0.526256204;0.682448924;-0.116079591;0.485527515;0.67444557;-0.104706384;0.523110151;0.694282353;-0.109570593;0.488360941;0.687557936;-0.09899459;0.524940193;0.728530347;-0.202027902;0.480083734;0.723782778;-0.194129214
11;sentarse;0.509747982;0.278061032;-0.169384673;0.514163136;0.268513948;-0.158844054;0.516513467;0.268452436;-0.158843145;0.51882416;0.268614888;-0.158871457;0.505553424;0.269000739;-0.158039987;0.502505064;0.26958099;-0.158093274;0.500686824;0.270312488;-0.15810582;0.522508681;0.276257873;-0.096957617;0.497817665;0.277801812;-0.093517795;0.514651835;0.291721612;-0.146052763;0.504257977;0.291913927;-0.145185694;0.541610003;0.347144097;-0.055655017;0.480382919;0.347574145;-0.051753737;0.546854973;0.434572488;-0.041181426;0.473698258;0.434901804;-0.030044576;0.552135468;0.513134301;-0.080851085;0.464397877;0.514915466;-0.061713986;0.554491699;0.537176132;-0.094600014;0.459554017;0.535602987;-0.073793545;0.551032484;0.537867963;-0.107749954;0.460936606;0.537085116;-0.09620972;0.548823476;0.530666173;-0.087110117;0.463899821;0.532073259;-0.070960812;0.527278006;0.485451311;-0.001523774;0.491740912;0.482987404;0.001581853;0.529702902;0.552291095;-0.219992489;0.486534625;0.550414503;-0.197632;0.5266096;0.680958033;-0.120512418;0.485403806;0.67371577;-0.110942595;0.523881972;0.692787707;-0.114146136;0.488395751;0.686869085;-0.10556259;0.524755895;0.728172123;-0.207491785;0.479958415;0.723896205;-0.201259434
12;sentarse;0.509876966;0.277220309;-0.172884181;0.514345825;0.267529279;-0.161885947;0.516658664;0.267494649;-0.161884412;0.5190292;0.26767239;-0.161914513;0.505599201;0.268129259;-0.161032841;0.502569795;0.268817306;-0.161085442;0.500614464;0.269626141;-0.161096439;0.522723913;0.275358886;-0.098488897;0.497824758;0.277293324;-0.094765946;0.514920652;0.290923953;-0.149100021;0.504374266;0.291293502;-0.148155779;0.541774571;0.347940356;-0.056175735;0.480468243;0.346849829;-0.052268621;0.546979547;0.435083717;-0.040633917;0.473701864;0.435374856;-0.029916834;0.552133203;0.513257265;-0.079647318;0.464213699;0.515067339;-0.062075213;0.554546416;0.537271321;-0.092969164;0.459583938;0.535450518;-0.074171998;0.551141739;0.537919164;-0.107774816;0.461044282;0.536882043;-0.095637396;0.548947334;0.530833423;-0.086523294;0.463867456;0.531925738;-0.070981637;0.527137339;0.485849291;-0.001462011;0.491606534;0.483211726;0.001524552;0.528809845;0.548745036;-0.223865971;0.486660033;0.547592342;-0.202347741;0.526777565;0.681289494;-0.12292359;0.485191405;0.672986686;-0.112087898;0.523974776;0.693114877;-0.116577379;0.488292962;0.685493946;-0.106485531;0.525268137;0.729190111;-0.212424532;0.479472786;0.723848879;-0.203125447
13;sentarse;0.510215163;0.277163804;-0.164576203;0.514685214;0.267652005;-0.153618485;0.517021298;0.267641813;-0.153620347;0.519383669;0.267819017;-0.153653055;0.505829394;0.268142223;-0.152943477;0.502779722;0.268756807;-0.152996391;0.500660181;0.269502461;-0.153011009;0.522980332;0.275459439;-0.092188872;0.497905821;0.277162075;-0.089184426;0.515265882;0.290676117;-0.141278163;0.504625738;0.290946245;-0.140568644;0.541915715;0.348073304;-0.054032467;0.480482757;0.346673787;-0.051080335;0.547146559;0.43508473;-0.036468141;0.473441511;0.435824424;-0.025183396;0.552176774;0.51327914;-0.076289445;0.46391803;0.515861511;-0.057791781;0.554152668;0.537387967;-0.089577153;0.459428281;0.535842359;-0.069905028;0.551059365;0.538069427;-0.107382461;0.461198837;0.53745532;-0.090860046;0.548948109;0.531087756;-0.084410869;0.464058906;0.532642365;-0.06666901;0.527187526;0.486211479;-0.00131707;0.49143669;0.483763009;0.001374326;0.528295994;0.545405984;-0.227492556;0.486716211;0.544929564;-0.201709524;0.526741743;0.680944145;-0.134718597;0.484864831;0.671052396;-0.117837898;0.523960292;0.692282915;-0.12933594;0.487547606;0.682668507;-0.112935625;0.525006056;0.728043616;-0.226486266;0.479846388;0.722412229;-0.209938243
14;sentarse;0.510490656;0.277962327;-0.163544267;0.51492101;0.268734336;-0.152430996;0.517248154;0.268822283;-0.152430296;0.519622743;0.269033611;-0.152461305;0.506122351;0.268853486;-0.151840031;0.503047764;0.269334644;-0.151894331;0.500803649;0.270018727;-0.151907429;0.523140371;0.276355058;-0.090042599;0.498039126;0.277555197;-0.087375745;0.515464962;0.291336477;-0.139939144;0.504860103;0.291256994;-0.139365017;0.542026401;0.348465443;-0.052597541;0.480540842;0.346591175;-0.050566372;0.547426164;0.434604913;-0.033870041;0.473379463;0.435265392;-0.022782506;0.552482843;0.513357699;-0.07330294;0.463817447;0.515916467;-0.055364534;0.554251909;0.53732276;-0.086235009;0.459363997;0.53575927;-0.067370512;0.551243246;0.537966192;-0.104678482;0.461325526;0.537299454;-0.087367214;0.549152255;0.531018257;-0.081495263;0.464187175;0.532495081;-0.063917704;0.527406812;0.4862881;-0.001171874;0.491367728;0.483975112;0.00122492;0.527949393;0.544353247;-0.227403924;0.48666063;0.542699635;-0.202223271;0.526833892;0.679632008;-0.136256978;0.484330565;0.67056179;-0.120399319;0.524325013;0.690752327;-0.131034046;0.486596316;0.681522548;-0.11570324;0.524862647;0.727433503;-0.227873087;0.479972512;0.722574115;-0.212543756
15;sentarse;0.510589659;0.278367609;-0.160130933;0.515024066;0.269336998;-0.149476141;0.517323852;0.269460857;-0.14947702;0.519722879;0.269665509;-0.149507597;0.506293118;0.269298255;-0.148883209;0.503238976;0.269725531;-0.148933262;0.500929236;0.270354688;-0.148946092;0.523244679;0.276824176;-0.087815881;0.498165905;0.277858734;-0.085810557;0.515503585;0.291621536;-0.137291387;0.504976213;0.291504323;-0.136692315;0.541927636;0.348571748;-0.047821417;0.480597228;0.346770883;-0.045101203;0.547593951;0.434182644;-0.030278556;0.473327041;0.434995562;-0.020204876;0.552721322;0.513398886;-0.069090322;0.46387738;0.515960693;-0.052736562;0.554381728;0.537250638;-0.081716329;0.459655911;0.535677075;-0.064721189;0.551488042;0.537863493;-0.098896027;0.461679459;0.53719312;-0.083840393;0.549429655;0.53097558;-0.076850653;0.464495599;0.532399118;-0.060976077;0.527552426;0.48668474;-0.001114587;0.491303116;0.484339297;0.001162732;0.52779144;0.543899477;-0.225527331;0.486546546;0.540791988;-0.203837574;0.527001083;0.678815186;-0.134418651;0.483891129;0.670654655;-0.122969262;0.524665534;0.689565957;-0.129149035;0.485955656;0.68136251;-0.118291065;0.524792492;0.727227807;-0.225139454;0.480106741;0.723037243;-0.214610398
16;sentarse;0.510803521;0.278700858;-0.155045405;0.515198886;0.269764185;-0.143679634;0.517496824;0.26987043;-0.143673092;0.519884884;0.270052135;-0.143704727;0.50655961;0.269808739;-0.143369645;0.503498495;0.270236164;-0.143421963;0.501142919;0.270834148;-0.143429771;0.523347557;0.277088225;-0.080751814;0.498331964;0.278253168;-0.07961572;0.515644372;0.291778207;-0.13143906;0.505197346;0.291685611;-0.131244823;0.541857421;0.348344922;-0.040900651;0.480649531;0.3461999;-0.039443359;0.547769904;0.433323413;-0.024437565;0.473327041;0.433047056;-0.017866857;0.553400576;0.512855351;-0.060979649;0.464038581;0.513012767;-0.048691463;0.554946899;0.536958337;-0.072813943;0.459994137;0.533772647;-0.060298335;0.552230716;0.537670434;-0.08867231;0.462020487;0.535784662;-0.078381799;0.550229967;0.530393183;-0.068298213;0.464785308;0.530617595;-0.056549333;0.527838945;0.48681885;-0.001112488;0.491291225;0.484165221;0.001157176;0.528188407;0.543494821;-0.222470224;0.48576948;0.540046871;-0.202626958;0.52736932;0.67874825;-0.13449724;0.483411342;0.67054081;-0.124211751;0.524996161;0.689605057;-0.129465997;0.485689491;0.681719601;-0.11967133;0.525116742;0.728498161;-0.224497929;0.479968131;0.723348081;-0.2146938
17;sentarse;0.51098305;0.278502047;-0.151556522;0.515363276;0.269715041;-0.139997557;0.517676115;0.269833773;-0.139989749;0.520052731;0.27005294;-0.14002116;0.506775558;0.269772649;-0.139714882;0.503712118;0.270206094;-0.139766529;0.501317441;0.270817071;-0.139772817;0.523482859;0.277189732;-0.0768857;0.498475969;0.27831775;-0.075871632;0.515796244;0.291702837;-0.127855316;0.505374074;0.291525632;-0.127745822;0.541772544;0.348167717;-0.037637141;0.480683327;0.346198201;-0.035933506;0.54782337;0.433134049;-0.021452408;0.47333762;0.432519168;-0.015412946;0.553731561;0.512704968;-0.058234617;0.464087635;0.511501491;-0.046300326;0.555287123;0.536843717;-0.070176788;0.460128248;0.532463014;-0.057744026;0.552445114;0.537551641;-0.085675187;0.462185383;0.534710109;-0.075655416;0.550425828;0.530122817;-0.065372482;0.464945525;0.529375494;-0.054034937;0.527962744;0.487072647;-0.001108861;0.49128139;0.484336525;0.00115025;0.528572321;0.54347682;-0.23031719;0.485283762;0.539587677;-0.204354137;0.527687848;0.678601801;-0.139805853;0.483294368;0.671089411;-0.123051524;0.525144994;0.689804792;-0.134425938;0.485733867;0.682897627;-0.118201122;0.525464773;0.728825569;-0.230198562;0.479952306;0.723850131;-0.213887319
18;sentarse;0.511064947;0.278552622;-0.1493489;0.515447915;0.269730568;-0.137809947;0.517755687;0.269835293;-0.137803614;0.520135283;0.270040542;-0.137834966;0.506867826;0.269811988;-0.137535706;0.503823042;0.270259202;-0.137586296;0.501410663;0.270867169;-0.137592718;0.52355206;0.277125627;-0.074811764;0.498577923;0.27833584;-0.073900178;0.515854537;0.29168734;-0.125738174;0.505462468;0.291545153;-0.125659794;0.541652143;0.347716868;-0.036009021;0.480731547;0.346110761;-0.034200031;0.547871232;0.432679892;-0.020214753;0.47336778;0.431967944;-0.01459747;0.55394274;0.512568831;-0.057692431;0.464136094;0.510771036;-0.046502959;0.555494964;0.536730707;-0.069849752;0.460164815;0.531743586;-0.058109559;0.552668571;0.53746736;-0.085264362;0.462247223;0.534154713;-0.076034553;0.550627708;0.529917777;-0.064811632;0.465031028;0.528757572;-0.054260068;0.528037012;0.487239808;-0.00112465;0.491275847;0.484428853;0.001163172;0.5290218;0.543538034;-0.231290504;0.485107541;0.538186789;-0.206521109;0.52794987;0.678384423;-0.140008941;0.483266652;0.671005845;-0.124879174;0.525277734;0.689609349;-0.134541616;0.485782236;0.683116078;-0.119941972;0.525796294;0.728972852;-0.230325654;0.480017245;0.723618209;-0.216196239
19;sentarse;0.511149704;0.278611213;-0.145215616;0.515535653;0.269851923;-0.133643582;0.517838895;0.26996541;-0.133639157;0.520216227;0.270165384;-0.133669585;0.506957412;0.269848347;-0.133323848;0.503923595;0.270271569;-0.133371964;0.501496792;0.270857006;-0.133378029;0.523622096;0.277237415;-0.070355624;0.498666674;0.278339803;-0.069248326;0.51591593;0.291727543;-0.121556707;0.505539477;0.291550696;-0.1214175;0.541573703;0.347409874;-0.032558944;0.480821609;0.346013814;-0.029079583;0.547911406;0.432444245;-0.018185906;0.473398;0.431582153;-0.009319519;0.553779542;0.512479246;-0.056592152;0.464263946;0.510066152;-0.041792419;0.555406034;0.536693871;-0.068949252;0.460310578;0.53104949;-0.053494859;0.552510917;0.537426591;-0.084414057;0.462388188;0.533602357;-0.071563073;0.550416648;0.529807568;-0.063693963;0.465153784;0.528155506;-0.049589638;0.528155982;0.48736605;-0.001351879;0.491273552;0.484576821;0.00139097;0.529213369;0.543832123;-0.232811302;0.484899491;0.536926866;-0.209426314;0.528154016;0.678090096;-0.145765096;0.483204544;0.670684457;-0.130163684;0.525554836;0.689223766;-0.140830964;0.4856942;0.682601273;-0.125472322;0.525770009;0.72850126;-0.237905562;0.480066866;0.722833574;-0.222367927
20;sentarse;0.511203647;0.278671592;-0.144341782;0.515568495;0.269854963;-0.132725284;0.517852664;0.269958198;-0.132721469;0.520235419;0.270137638;-0.132751003;0.507006824;0.269873768;-0.132378608;0.503993034;0.270312011;-0.132426038;0.501562417;0.270908147;-0.132431924;0.523636878;0.277178317;-0.068903156;0.498748571;0.278401077;-0.067664698;0.515954316;0.291784972;-0.120522484;0.505603433;0.29166624;-0.120342985;0.541552186;0.347115934;-0.031291381;0.480913728;0.345992625;-0.026745077;0.547949016;0.432248533;-0.017676748;0.473406971;0.431375533;-0.006798675;0.553706884;0.512440205;-0.057065863;0.464352697;0.509942591;-0.040312376;0.555377305;0.536650538;-0.069651201;0.460411489;0.530793726;-0.052262086;0.552424669;0.537371576;-0.085224271;0.462486774;0.533392727;-0.070573531;0.550289869;0.529700696;-0.064208172;0.465241879;0.527918696;-0.048224665;0.528226912;0.487465978;-0.001736568;0.491271198;0.484685659;0.001777049;0.529297709;0.543992519;-0.234333292;0.484691173;0.535934687;-0.211965859;0.528339207;0.677844346;-0.147289976;0.48316294;0.670241833;-0.132339925;0.525852382;0.688863337;-0.142406702;0.485610336;0.682453156;-0.127632797;0.525708735;0.728053093;-0.240135774;0.480103761;0.722306013;-0.225017577
21;sentarse;0.511198163;0.278738022;-0.143042699;0.515567422;0.269845039;-0.131483719;0.517840624;0.269932806;-0.1314805;0.520226419;0.27009353;-0.13150993;0.507008195;0.269898057;-0.131130636;0.504014373;0.270342797;-0.13117744;0.501582444;0.270909786;-0.131183028;0.523642838;0.277149498;-0.067962952;0.498796672;0.278393745;-0.066708788;0.515948236;0.291804999;-0.119327217;0.505611062;0.291726738;-0.119136333;0.541529775;0.346990407;-0.030549105;0.480983198;0.346067548;-0.026201138;0.547936261;0.432179153;-0.017157117;0.473418385;0.431332707;-0.006454004;0.55370307;0.512369692;-0.056346171;0.464394391;0.510016263;-0.039589703;0.555388331;0.536556304;-0.068887874;0.460457951;0.530716002;-0.051435746;0.552447677;0.537249982;-0.084466696;0.462528437;0.533304989;-0.069757216;0.550309718;0.529550731;-0.063487791;0.465294898;0.527834296;-0.04751005;0.528270245;0.487529218;-0.001838333;0.491268188;0.484761775;0.0018795;0.529392123;0.544041216;-0.234359428;0.484645665;0.535098135;-0.211780041;0.528458357;0.677811682;-0.148703769;0.483172446;0.670184672;-0.133152649;0.525994718;0.688758373;-0.143895537;0.485629588;0.682214677;-0.128488362;0.525691688;0.727760017;-0.241204813;0.48013109;0.722149968;-0.225343272
22;sentarse;0.511184156;0.27869907;-0.141853273;0.515552223;0.269811094;-0.130156666;0.51781249;0.269922704;-0.130155548;0.520198107;0.270095915;-0.130186632;0.507001162;0.269845456;-0.129911333;0.504025817;0.270306557;-0.129957542;0.501594841;0.270864844;-0.129962653;0.523618162;0.277257919;-0.066849753;0.498825371;0.278409004;-0.066082507;0.515927434;0.291834176;-0.118326135;0.505607665;0.291802853;-0.118260212;0.541490555;0.34705618;-0.030284023;0.480990827;0.346496582;-0.026200002;0.547899663;0.432336211;-0.017471684;0.473431051;0.431728631;-0.006946336;0.553543448;0.512375176;-0.056510329;0.464384288;0.511082411;-0.039708532;0.55526489;0.536529958;-0.069118351;0.460489839;0.531236231;-0.051458154;0.552356124;0.53723681;-0.084558129;0.462407798;0.533762574;-0.06986551;0.550222218;0.529529035;-0.063626014;0.465175748;0.528533041;-0.047714248;0.528257251;0.487543911;-0.001851909;0.491266072;0.484868437;0.001893837;0.52933991;0.543753624;-0.234251574;0.484598458;0.535018623;-0.210168436;0.528480053;0.677759409;-0.149832726;0.483073235;0.670024872;-0.131636992;0.526017964;0.68873775;-0.145133689;0.485528618;0.681967914;-0.127001315;0.52565825;0.72765857;-0.242541209;0.48015669;0.722031295;-0.223458976
23;sentarse;0.511176229;0.278723598;-0.140838951;0.515531719;0.269763172;-0.129159987;0.517799795;0.269895673;-0.129157394;0.520173609;0.270085692;-0.129187509;0.506991148;0.269802809;-0.128961816;0.50402385;0.27028358;-0.129008234;0.501593232;0.270828336;-0.129013374;0.523589849;0.277388871;-0.066175617;0.49883616;0.27843231;-0.065628275;0.515912533;0.291916162;-0.117440663;0.505603433;0.291893274;-0.117437854;0.541477859;0.347052634;-0.030056139;0.481017768;0.346832216;-0.026374459;0.547862291;0.432351708;-0.017418431;0.473475635;0.431997836;-0.007429924;0.553415895;0.512373269;-0.056042507;0.46441254;0.51170224;-0.03952207;0.555159688;0.536483407;-0.068616666;0.46052435;0.531536281;-0.051151004;0.552267969;0.537190557;-0.083854206;0.462360293;0.533985555;-0.069476917;0.550132215;0.529478669;-0.06307897;0.465139568;0.528893411;-0.047484178;0.528255224;0.487672269;-0.001864819;0.491263449;0.48517099;0.001907376;0.529292285;0.543433666;-0.236368254;0.484544128;0.535214961;-0.209559754;0.528441787;0.677662969;-0.150380671;0.482919425;0.66985482;-0.129766762;0.525998831;0.688620329;-0.145367295;0.485407442;0.681763172;-0.124996305;0.525650203;0.727550328;-0.242084324;0.480169743;0.722063899;-0.220902681
24;sentarse;0.511166692;0.278855205;-0.140349492;0.515515447;0.269843042;-0.128675222;0.517789125;0.269993722;-0.12867111;0.520154536;0.270187795;-0.128699586;0.506982446;0.269872904;-0.12851271;0.50402689;0.270350516;-0.128559798;0.501597524;0.270885557;-0.128564864;0.523569047;0.277541995;-0.065904506;0.498848379;0.278504193;-0.06552659;0.515897989;0.29204005;-0.117036141;0.505597711;0.292009652;-0.117083766;0.541456997;0.347229064;-0.030070165;0.48103863;0.34706971;-0.026394842;0.547880113;0.432433218;-0.017362813;0.473484069;0.432189673;-0.007539173;0.553334773;0.512401283;-0.055333633;0.464429319;0.511976182;-0.039091613;0.555066943;0.536450684;-0.06778086;0.46054855;0.531749427;-0.050695516;0.55216974;0.537142336;-0.082856901;0.46234566;0.534132123;-0.068855971;0.550042868;0.529464006;-0.062275633;0.465133101;0.529085755;-0.046968635;0.528304815;0.487771094;-0.001954794;0.491261661;0.485279858;0.00199805;0.529280961;0.543061733;-0.236065701;0.484555393;0.534562886;-0.209288433;0.528394341;0.677626312;-0.150669068;0.482846677;0.669712603;-0.130355746;0.525945604;0.688599288;-0.145676836;0.485355049;0.681581974;-0.125602648;0.5256387;0.727522373;-0.241987228;0.480193883;0.722121537;-0.221578658
25;sentarse;0.511124074;0.278968453;-0.141207799;0.515505493;0.269911408;-0.129613593;0.51773423;0.270070165;-0.12960884;0.520106912;0.270271391;-0.129636899;0.506973028;0.269942194;-0.129433706;0.50402385;0.270408958;-0.129481047;0.501595438;0.270923644;-0.129486471;0.523548305;0.277685642;-0.067095786;0.49885276;0.278578877;-0.066460602;0.515874267;0.29219082;-0.117964588;0.505572975;0.292129099;-0.117960267;0.541467071;0.347431809;-0.03081383;0.481044978;0.347184569;-0.026608011;0.547904015;0.432533324;-0.017855573;0.473505497;0.432321191;-0.008565219;0.553276837;0.512435973;-0.055392999;0.464447528;0.512158513;-0.040138796;0.555000007;0.536424637;-0.067771219;0.460568905;0.53193146;-0.051807761;0.552098453;0.537101269;-0.08270704;0.462351739;0.534231484;-0.070008948;0.549977481;0.529458106;-0.062294047;0.46514076;0.529217124;-0.048041545;0.528371572;0.487823367;-0.001942375;0.491266519;0.485302567;0.001985482;0.529246092;0.543124616;-0.234320164;0.484571278;0.534690499;-0.208433077;0.528363109;0.67759341;-0.1487813;0.48285681;0.669730604;-0.129554495;0.525922239;0.688572288;-0.144030884;0.485369831;0.681750655;-0.124965034;0.525615811;0.727675319;-0.240215078;0.480212331;0.722413659;-0.220974043
